,Adview
8019,-1211.4048
8020,-1536.1812
8021,238.70926
8022,-3627.3093
8023,-2770.791
8024,2183.3086
8025,-386.5471
8026,689.8826
8027,-2532.1777
8028,-1848.0151
8029,-4694.4194
8030,622.0733
8031,4270.055
8032,-1505.6284
8033,-656.26654
8034,-4131.3457
8035,2513.0776
8036,-3437.4753
8037,-1526.7598
8038,-328.00937
8039,42440.81
8040,4239.961
8041,547.64246
8042,875.7867
8043,-1627.5604
8044,-573.3427
8045,1880.294
8046,786.44147
8047,453.7643
8048,3308.7783
8049,-597.36285
8050,-944.236
8051,-666.8714
8052,4837.0293
8053,-4329.454
8054,-520.2089
8055,865.9003
8056,-141.65134
8057,556.1391
8058,3523.3672
8059,170.37479
8060,-994.12885
8061,2661.481
8062,378.49295
8063,-13.462859
8064,-929.882
8065,1260.5706
8066,1716.1885
8067,-501.5742
8068,774.6275
8069,-368.29
8070,1860.7471
8071,-1080.2062
8072,-808.0512
8073,-396.86227
8074,-203.2955
8075,829.1622
8076,-115.50717
8077,211.0784
8078,1959.5579
8079,-149.32468
8080,-652.9726
8081,137.43192
8082,-963.7579
8083,1512.7002
8084,638.46796
8085,-1427.81
8086,-954.8122
8087,-847.5693
8088,3399.484
8089,-69.73093
8090,150.59622
8091,-1966.4697
8092,3141.3057
8093,1391.0616
8094,472.27066
8095,5920.4375
8096,-40.37448
8097,-1100.048
8098,-352.3347
8099,2854.6565
8100,-2327.0215
8101,832.07404
8102,-570.7192
8103,-364.63718
8104,-863.44806
8105,2117.2708
8106,-610.16473
8107,-1690.7358
8108,1862.7875
8109,-43.66696
8110,-217.07053
8111,1373.0089
8112,250.85062
8113,5027.709
8114,1899.345
8115,-197.64255
8116,1119.773
8117,-521.7326
8118,327.89554
8119,-810.455
8120,-654.79156
8121,368.09085
8122,-1332.4775
8123,983.5462
8124,3174.4072
8125,-623.1335
8126,-462.04642
8127,-555.85443
8128,-699.97943
8129,-217.21689
8130,-1503.6653
8131,-1143.4043
8132,1813.0629
8133,594.6429
8134,179.55838
8135,-1250.8079
8136,1055.252
8137,-139.86935
8138,84.77347
8139,-459.78952
8140,-599.9272
8141,-50.0654
8142,-247.83005
8143,-317.90146
8144,-32.578705
8145,-327.98532
8146,-324.63864
8147,-301.34103
8148,-193.92184
8149,-485.82956
8150,2389.9453
8151,547.3245
8152,14.291291
8153,-2735.457
8154,1126.905
8155,99.47342
8156,-421.889
8157,516.6436
8158,54.954987
8159,-1442.1221
8160,1164.8385
8161,-481.11923
8162,-161.65115
8163,3711.2832
8164,3734.3865
8165,-739.7812
8166,18112.709
8167,-754.4111
8168,-727.98236
8169,-65.55148
8170,-476.45114
8171,-3659.292
8172,-6251.5117
8173,702.49896
8174,-2568.2847
8175,-2476.4844
8176,780.06915
8177,-319.0981
8178,-162.90793
8179,2575.4958
8180,4824.5103
8181,852.91315
8182,3707.5947
8183,-199.25754
8184,-380.03683
8185,-1471.0928
8186,1775.8649
8187,-662.6093
8188,3987.6326
8189,-4902.265
8190,1439.9609
8191,-1927.1328
8192,5918.892
8193,-721.3139
8194,2533.5542
8195,532.6412
8196,51.035187
8197,147.48465
8198,-2510.2515
8199,2299.0903
8200,1543.8477
8201,51.157867
8202,-1325.5334
8203,-849.31244
8204,14.593232
8205,198.16586
8206,172.80765
8207,2618.9644
8208,1558.6284
8209,-457.50046
8210,-492.7949
8211,-296.45016
8212,372.28012
8213,294.24008
8214,748.7194
8215,2202.3452
8216,401.95267
8217,206.93265
8218,2850.5483
8219,-867.1601
8220,-39.25241
8221,-773.62885
8222,-1194.8633
8223,3008.033
8224,4093.4443
8225,1367.25
8226,-534.38715
8227,-259.1666
8228,-268.67624
8229,-763.23334
8230,-600.6373
8231,-282.457
8232,-1252.4639
8233,-683.41254
8234,-137.30063
8235,1867.7493
8236,5460.708
8237,-214.7861
8238,-270.61813
8239,244.99039
8240,2136.5083
8241,814.2453
8242,-607.0422
8243,-219.16782
8244,-824.12933
8245,-1682.4812
8246,-284.82968
8247,-1041.7085
8248,-127.26712
8249,359.16092
8250,1320.4954
8251,-447.85715
8252,-1617.2012
8253,13.42093
8254,-531.55316
8255,-59.38913
8256,-1221.2925
8257,-3499.0112
8258,-209.56735
8259,1728.2554
8260,924.7166
8261,-175.81516
8262,372.23322
8263,-1420.46
8264,-5810.1846
8265,389.1719
8266,4796.4033
8267,-224.92136
8268,310.12332
8269,1054.4248
8270,-333.6727
8271,-885.88885
8272,715.0284
8273,884.0597
8274,1037.3176
8275,307.90726
8276,-454.81186
8277,1693.5515
8278,257.5491
8279,-109.175995
8280,-2255.4246
8281,202.40848
8282,-499.2861
8283,-79.17673
8284,-5293.7056
8285,21958.97
8286,-103.99802
8287,-135.36765
8288,-1999.5654
8289,-165.5112
8290,-2683.4927
8291,-426.6689
8292,-439.35764
8293,-1136.4521
8294,2177.459
8295,-905.52924
8296,68.68179
8297,-202.14743
8298,1840.606
8299,6515.8276
8300,979.4139
8301,-539.991
8302,-54.539032
8303,727.10236
8304,-423.61716
8305,-1992.6187
8306,-454.53964
8307,-2240.3618
8308,-695.42865
8309,-3916.808
8310,-4115.7617
8311,1806.1566
8312,-189.29025
8313,4484.3706
8314,1482.6699
8315,-560.0517
8316,-11.95114
8317,-1409.8633
8318,-294.00925
8319,-2108.8948
8320,256.13284
8321,1754.5664
8322,4232.3975
8323,1621.3071
8324,-89.16501
8325,-515.6142
8326,-596.5517
8327,956.85065
8328,-586.2492
8329,-469.3735
8330,3124.3452
8331,100.956085
8332,-1023.9421
8333,-1535.7495
8334,-455.10837
8335,59921.06
8336,-339.65158
8337,-2341.4917
8338,826.701
8339,-982.77484
8340,742.83746
8341,-857.10846
8342,2264.7114
8343,-4863.231
8344,-105.974335
8345,-839.83905
8346,2343.9138
8347,758.21564
8348,609.9505
8349,-1282.2148
8350,1311.21
8351,-84.06735
8352,490.20096
8353,-4454.14
8354,-249.69626
8355,-1512.4214
8356,1163.9641
8357,-1041.811
8358,864.99567
8359,-1924.2318
8360,-25.870087
8361,-855.3046
8362,-1057.9922
8363,1977.2524
8364,1788.591
8365,298.74063
8366,-776.66547
8367,-965.5307
8368,-711.14154
8369,1301.0825
8370,-417.84677
8371,-771.8504
8372,-2706.998
8373,219.28568
8374,569.387
8375,-38.78122
8376,-1516.8442
8377,-3641.0127
8378,2860.2905
8379,1905.9375
8380,-375.2214
8381,1472.0111
8382,-2335.1912
8383,1090.3259
8384,-268.7252
8385,1112.6213
8386,387.51468
8387,-4441.963
8388,2399.9658
8389,-882.486
8390,-1286.5696
8391,-2699.606
8392,-514.6877
8393,-925.17426
8394,-415.06784
8395,-969.4399
8396,250.81766
8397,1136.1467
8398,-1864.2129
8399,-2077.5654
8400,-1375.8507
8401,1106.8503
8402,-87.54465
8403,-813.3129
8404,1420.3041
8405,1405.186
8406,420.02054
8407,-64.23508
8408,431.18497
8409,-111.04001
8410,-884.95355
8411,232.51114
8412,1337.7402
8413,-2480.0425
8414,-1089.233
8415,2477.0195
8416,-2886.8262
8417,-765.508
8418,-451.91122
8419,214.52783
8420,5482.3945
8421,-1133.6719
8422,128.77542
8423,2152.091
8424,-874.4306
8425,729.3095
8426,-656.38544
8427,-46.841156
8428,-2529.515
8429,791.317
8430,3070.2742
8431,2259.6304
8432,-791.1628
8433,-2279.8918
8434,-948.1093
8435,67.098175
8436,-89.37692
8437,413.6434
8438,1077.3883
8439,-381.66354
8440,352.2383
8441,-1072.7231
8442,3796.39
8443,-53.46982
8444,-90.11447
8445,-564.34
8446,-1664.3762
8447,-492.73862
8448,-1048.036
8449,350.82626
8450,-1961.0474
8451,-2370.982
8452,1543.465
8453,7336.315
8454,-815.32965
8455,68.99173
8456,-424.66403
8457,-689.3422
8458,-398.59128
8459,373.15036
8460,931.5328
8461,3634.0396
8462,2024.7394
8463,-740.705
8464,-1662.0012
8465,-1504.8652
8466,-1756.6143
8467,121.29007
8468,-671.63385
8469,639.2579
8470,561.0837
8471,1477.1111
8472,-310.21872
8473,-167.55759
8474,469.68607
8475,34.13748
8476,388.24185
8477,-1252.6696
8478,442.39078
8479,-3441.6033
8480,-2049.3838
8481,6520.217
8482,-419.89206
8483,128.45267
8484,-1265.2861
8485,-1508.7354
8486,1159.2458
8487,-2369.0493
8488,-492.6677
8489,-65.802704
8490,-1188.8435
8491,1433.8418
8492,-1208.2529
8493,1628.2418
8494,-3471.8179
8495,133.67593
8496,4872.9688
8497,2023.0646
8498,3292.335
8499,2341.2275
8500,90.71976
8501,2622.2925
8502,207.1979
8503,586.9898
8504,-1487.2805
8505,-224.91592
8506,737.03973
8507,-1773.168
8508,47.17166
8509,-25.82077
8510,-3931.7734
8511,-2048.1006
8512,666.20636
8513,-4649.1094
8514,-368.47244
8515,-323.1489
8516,585.4081
8517,-478.5378
8518,-2755.8872
8519,-1064.6362
8520,-1387.0
8521,-153.02536
8522,-140.21506
8523,415.76065
8524,6243.425
8525,69.80008
8526,-1081.185
8527,-836.6718
8528,-4683.713
8529,-921.5727
8530,1233.1433
8531,-225.97556
8532,4488.5396
8533,-2639.0986
8534,1613.7151
8535,116.16556
8536,-240.9736
8537,-1149.8772
8538,-222.3198
8539,-959.1668
8540,-915.57367
8541,-1145.6687
8542,-528.70087
8543,333.1741
8544,-564.6568
8545,-184.07077
8546,-891.1009
8547,537.0711
8548,5704.5054
